timestamp,spot_id,status,user_id,booked_end
2023-01-02 08:31:00,Lot-A-19,occupied,user_175,2023-01-02 09:49:00
2023-01-02 08:37:00,Lot-A-28,occupied,user_176,2023-01-02 09:47:00
2023-01-02 08:39:00,Lot-A-13,occupied,user_177,2023-01-02 12:11:00
2023-01-02 08:43:00,Lot-A-18,occupied,user_178,2023-01-02 10:32:00
2023-01-02 08:44:00,Lot-A-14,occupied,user_179,2023-01-02 09:45:00
2023-01-02 08:50:00,Lot-A-05,occupied,user_180,2023-01-02 12:26:00
2023-01-02 08:57:00,Lot-A-17,occupied,user_181,2023-01-02 12:04:00
2023-01-02 08:58:00,Lot-A-04,occupied,user_182,2023-01-02 12:18:00
2023-01-02 09:05:00,Lot-A-42,occupied,user_183,2023-01-02 10:19:00
2023-01-02 09:06:00,Lot-A-23,occupied,user_184,2023-01-02 10:10:00
2023-01-02 09:08:00,Lot-A-08,occupied,user_185,2023-01-02 10:24:00
2023-01-02 09:09:00,Lot-A-21,occupied,user_186,2023-01-02 11:33:00
2023-01-02 09:10:00,Lot-A-24,occupied,user_187,2023-01-02 12:03:00
2023-01-02 09:14:00,Lot-A-33,occupied,user_188,2023-01-02 10:16:00
2023-01-02 09:15:00,Lot-A-37,occupied,user_189,2023-01-02 12:06:00
2023-01-02 09:18:00,Lot-A-26,free,user_167,2023-01-02 09:18:00
2023-01-02 09:23:00,Lot-A-22,occupied,user_190,2023-01-02 13:21:00
2023-01-02 09:31:00,Lot-A-48,occupied,user_191,2023-01-02 12:12:00
2023-01-02 09:38:00,Lot-A-43,occupied,user_192,2023-01-02 12:33:00
2023-01-02 09:38:00,Lot-A-36,free,user_168,2023-01-02 09:38:00
2023-01-02 09:43:00,Lot-A-02,occupied,user_193,2023-01-02 12:01:00
2023-01-02 09:45:00,Lot-A-14,free,user_179,2023-01-02 09:45:00
2023-01-02 09:47:00,Lot-A-28,free,user_176,2023-01-02 09:47:00
2023-01-02 09:49:00,Lot-A-19,free,user_175,2023-01-02 09:49:00
2023-01-02 09:50:00,Lot-A-32,occupied,user_194,2023-01-02 13:35:00
2023-01-02 09:55:00,Lot-A-01,occupied,user_195,2023-01-02 13:40:00
2023-01-02 10:03:00,Lot-A-49,occupied,user_196,2023-01-02 12:14:00
2023-01-02 10:04:00,Lot-A-40,free,user_173,2023-01-02 10:04:00
2023-01-02 10:06:00,Lot-A-38,occupied,user_197,2023-01-02 12:20:00
2023-01-02 10:11:00,Lot-A-06,occupied,user_198,2023-01-02 13:36:00
2023-01-02 10:16:00,Lot-A-33,free,user_188,2023-01-02 10:16:00
2023-01-02 10:19:00,Lot-A-42,free,user_183,2023-01-02 10:19:00
2023-01-02 10:20:00,Lot-A-34,occupied,user_199,2023-01-02 11:37:00
2023-01-02 10:22:00,Lot-A-23,free,user_184,2023-01-02 10:10:00
2023-01-02 10:23:00,Lot-A-20,occupied,user_200,2023-01-02 14:15:00
2023-01-02 10:24:00,Lot-A-08,free,user_185,2023-01-02 10:24:00
2023-01-02 10:31:00,Lot-A-26,occupied,user_201,2023-01-02 13:19:00
2023-01-02 10:31:00,Lot-A-12,free,user_171,2023-01-02 10:31:00
2023-01-02 10:32:00,Lot-A-18,free,user_178,2023-01-02 10:32:00
2023-01-02 10:36:00,Lot-A-14,occupied,user_202,2023-01-02 14:24:00
2023-01-02 10:39:00,Lot-A-25,occupied,user_203,2023-01-02 12:04:00
2023-01-02 10:42:00,Lot-A-10,occupied,user_204,2023-01-02 11:45:00
2023-01-02 10:46:00,Lot-A-44,free,user_169,2023-01-02 10:40:00
2023-01-02 10:46:00,Lot-A-30,occupied,user_205,2023-01-02 12:56:00
2023-01-02 10:49:00,Lot-A-12,occupied,user_206,2023-01-02 14:05:00
2023-01-02 10:58:00,Lot-A-36,occupied,user_207,2023-01-02 12:24:00
2023-01-02 11:01:00,Lot-A-42,occupied,user_208,2023-01-02 14:21:00
2023-01-02 11:02:00,Lot-A-41,free,user_174,2023-01-02 11:02:00
2023-01-02 11:07:00,Lot-A-44,occupied,user_209,2023-01-02 13:55:00
2023-01-02 11:09:00,Lot-A-47,occupied,user_210,2023-01-02 12:53:00
2023-01-02 11:18:00,Lot-A-09,occupied,user_211,2023-01-02 14:37:00
2023-01-02 11:20:00,Lot-A-11,occupied,user_212,2023-01-02 12:50:00
2023-01-02 11:24:00,Lot-A-35,occupied,user_213,2023-01-02 15:14:00
2023-01-02 11:30:00,Lot-A-33,occupied,user_214,2023-01-02 14:27:00
2023-01-02 11:33:00,Lot-A-21,free,user_186,2023-01-02 11:33:00
2023-01-02 11:34:00,Lot-A-18,occupied,user_215,2023-01-02 14:52:00
2023-01-02 11:35:00,Lot-A-31,occupied,user_216,2023-01-02 15:22:00
2023-01-02 11:37:00,Lot-A-34,free,user_199,2023-01-02 11:37:00
2023-01-02 11:38:00,Lot-A-34,occupied,user_217,2023-01-02 15:32:00
2023-01-02 11:40:00,Lot-A-27,occupied,user_218,2023-01-02 15:12:00
2023-01-02 11:48:00,Lot-A-40,occupied,user_219,2023-01-02 15:23:00
2023-01-02 11:51:00,Lot-A-45,free,user_170,2023-01-02 11:51:00
2023-01-02 11:55:00,Lot-A-50,occupied,user_220,2023-01-02 13:29:00
2023-01-02 11:56:00,Lot-A-46,occupied,user_221,2023-01-02 13:36:00
2023-01-02 11:58:00,Lot-A-08,occupied,user_222,2023-01-02 14:21:00
2023-01-02 11:58:00,Lot-A-10,free,user_204,2023-01-02 11:45:00
2023-01-02 11:59:00,Lot-A-45,occupied,user_223,2023-01-02 15:29:00
2023-01-02 12:01:00,Lot-A-02,free,user_193,2023-01-02 12:01:00
2023-01-02 12:02:00,Lot-A-21,occupied,user_224,2023-01-02 15:04:00
2023-01-02 12:03:00,Lot-A-24,free,user_187,2023-01-02 12:03:00
2023-01-02 12:04:00,Lot-A-25,free,user_203,2023-01-02 12:04:00
2023-01-02 12:04:00,Lot-A-17,free,user_181,2023-01-02 12:04:00
2023-01-02 12:04:00,Lot-A-29,free,user_172,2023-01-02 12:04:00
2023-01-02 12:06:00,Lot-A-37,free,user_189,2023-01-02 12:06:00
2023-01-02 12:09:00,Lot-A-03,occupied,user_225,2023-01-02 15:22:00
2023-01-02 12:11:00,Lot-A-13,free,user_177,2023-01-02 12:11:00
2023-01-02 12:15:00,Lot-A-16,occupied,user_226,2023-01-02 15:07:00
2023-01-02 12:17:00,Lot-A-48,free,user_191,2023-01-02 12:12:00
2023-01-02 12:18:00,Lot-A-04,free,user_182,2023-01-02 12:18:00
2023-01-02 12:20:00,Lot-A-38,free,user_197,2023-01-02 12:20:00
2023-01-02 12:21:00,Lot-A-41,occupied,user_227,2023-01-02 13:43:00
2023-01-02 12:24:00,Lot-A-36,free,user_207,2023-01-02 12:24:00
2023-01-02 12:24:00,Lot-A-17,occupied,user_228,2023-01-02 13:32:00
2023-01-02 12:26:00,Lot-A-05,free,user_180,2023-01-02 12:26:00
2023-01-02 12:31:00,Lot-A-25,occupied,user_229,2023-01-02 15:58:00
2023-01-02 12:31:00,Lot-A-49,free,user_196,2023-01-02 12:14:00
2023-01-02 12:33:00,Lot-A-43,free,user_192,2023-01-02 12:33:00
2023-01-02 12:34:00,Lot-A-13,occupied,user_230,2023-01-02 15:41:00
2023-01-02 12:36:00,Lot-A-36,occupied,user_231,2023-01-02 14:16:00
2023-01-02 12:45:00,Lot-A-23,occupied,user_232,2023-01-02 14:25:00
2023-01-02 12:50:00,Lot-A-11,free,user_212,2023-01-02 12:50:00
2023-01-02 12:53:00,Lot-A-47,free,user_210,2023-01-02 12:53:00
2023-01-02 12:54:00,Lot-A-28,occupied,user_233,2023-01-02 15:03:00
2023-01-02 12:55:00,Lot-A-04,occupied,user_234,2023-01-02 16:22:00
2023-01-02 12:56:00,Lot-A-30,free,user_205,2023-01-02 12:56:00
2023-01-02 13:00:00,Lot-A-11,occupied,user_235,2023-01-02 14:29:00
2023-01-02 13:04:00,Lot-A-02,occupied,user_236,2023-01-02 14:16:00
2023-01-02 13:09:00,Lot-A-38,occupied,user_237,2023-01-02 16:02:00
2023-01-02 13:14:00,Lot-A-49,occupied,user_238,2023-01-02 15:26:00
2023-01-02 13:21:00,Lot-A-22,free,user_190,2023-01-02 13:21:00
2023-01-02 13:23:00,Lot-A-43,occupied,user_239,2023-01-02 14:39:00
2023-01-02 13:29:00,Lot-A-50,free,user_220,2023-01-02 13:29:00
2023-01-02 13:30:00,Lot-A-48,occupied,user_240,2023-01-02 16:17:00
2023-01-02 13:32:00,Lot-A-17,free,user_228,2023-01-02 13:32:00
2023-01-02 13:35:00,Lot-A-32,free,user_194,2023-01-02 13:35:00
2023-01-02 13:36:00,Lot-A-06,free,user_198,2023-01-02 13:36:00
2023-01-02 13:36:00,Lot-A-06,occupied,user_241,2023-01-02 14:49:00
2023-01-02 13:37:00,Lot-A-26,free,user_201,2023-01-02 13:19:00
2023-01-02 13:39:00,Lot-A-37,occupied,user_242,2023-01-02 17:33:00
2023-01-02 13:40:00,Lot-A-01,free,user_195,2023-01-02 13:40:00
2023-01-02 13:48:00,Lot-A-19,occupied,user_243,2023-01-02 15:17:00
2023-01-02 13:50:00,Lot-A-30,occupied,user_244,2023-01-02 16:01:00
2023-01-02 13:51:00,Lot-A-46,free,user_221,2023-01-02 13:36:00
2023-01-02 13:54:00,Lot-A-47,occupied,user_245,2023-01-02 16:17:00
2023-01-02 13:55:00,Lot-A-44,free,user_209,2023-01-02 13:55:00
2023-01-02 14:01:00,Lot-A-05,occupied,user_246,2023-01-02 16:16:00
2023-01-02 14:02:00,Lot-A-07,occupied,user_247,2023-01-02 16:02:00
2023-01-02 14:04:00,Lot-A-22,occupied,user_248,2023-01-02 17:53:00
2023-01-02 14:05:00,Lot-A-12,free,user_206,2023-01-02 14:05:00
2023-01-02 14:08:00,Lot-A-41,free,user_227,2023-01-02 13:43:00
2023-01-02 14:12:00,Lot-A-12,occupied,user_249,2023-01-02 17:44:00
2023-01-02 14:15:00,Lot-A-20,free,user_200,2023-01-02 14:15:00
2023-01-02 14:16:00,Lot-A-36,free,user_231,2023-01-02 14:16:00
2023-01-02 14:16:00,Lot-A-02,free,user_236,2023-01-02 14:16:00
2023-01-02 14:17:00,Lot-A-01,occupied,user_250,2023-01-02 16:55:00
2023-01-02 14:21:00,Lot-A-08,free,user_222,2023-01-02 14:21:00
2023-01-02 14:21:00,Lot-A-42,free,user_208,2023-01-02 14:21:00
2023-01-02 14:23:00,Lot-A-50,occupied,user_251,2023-01-02 18:09:00
2023-01-02 14:24:00,Lot-A-14,free,user_202,2023-01-02 14:24:00
2023-01-02 14:25:00,Lot-A-23,free,user_232,2023-01-02 14:25:00
2023-01-02 14:27:00,Lot-A-33,free,user_214,2023-01-02 14:27:00
2023-01-02 14:29:00,Lot-A-11,free,user_235,2023-01-02 14:29:00
2023-01-02 14:29:00,Lot-A-26,occupied,user_252,2023-01-02 16:05:00
2023-01-02 14:34:00,Lot-A-10,occupied,user_253,2023-01-02 16:34:00
2023-01-02 14:37:00,Lot-A-09,free,user_211,2023-01-02 14:37:00
2023-01-02 14:39:00,Lot-A-43,free,user_239,2023-01-02 14:39:00
2023-01-02 14:41:00,Lot-A-33,occupied,user_254,2023-01-02 17:39:00
2023-01-02 14:43:00,Lot-A-42,occupied,user_255,2023-01-02 15:55:00
2023-01-02 14:46:00,Lot-A-36,occupied,user_256,2023-01-02 17:48:00
2023-01-02 14:49:00,Lot-A-06,free,user_241,2023-01-02 14:49:00
2023-01-02 14:52:00,Lot-A-18,free,user_215,2023-01-02 14:52:00
2023-01-02 14:53:00,Lot-A-24,occupied,user_257,2023-01-02 17:24:00
2023-01-02 15:02:00,Lot-A-02,occupied,user_258,2023-01-02 16:48:00
2023-01-02 15:03:00,Lot-A-43,occupied,user_259,2023-01-02 16:23:00
2023-01-02 15:03:00,Lot-A-28,free,user_233,2023-01-02 15:03:00
2023-01-02 15:04:00,Lot-A-21,free,user_224,2023-01-02 15:04:00
2023-01-02 15:07:00,Lot-A-16,free,user_226,2023-01-02 15:07:00
2023-01-02 15:11:00,Lot-A-23,occupied,user_260,2023-01-02 18:08:00
2023-01-02 15:12:00,Lot-A-27,free,user_218,2023-01-02 15:12:00
2023-01-02 15:14:00,Lot-A-35,free,user_213,2023-01-02 15:14:00
2023-01-02 15:15:00,Lot-A-46,occupied,user_261,2023-01-02 18:00:00
2023-01-02 15:17:00,Lot-A-19,free,user_243,2023-01-02 15:17:00
2023-01-02 15:21:00,Lot-A-44,occupied,user_262,2023-01-02 18:54:00
2023-01-02 15:22:00,Lot-A-06,occupied,user_263,2023-01-02 17:58:00
2023-01-02 15:22:00,Lot-A-31,free,user_216,2023-01-02 15:22:00
2023-01-02 15:22:00,Lot-A-03,free,user_225,2023-01-02 15:22:00
2023-01-02 15:23:00,Lot-A-40,free,user_219,2023-01-02 15:23:00
2023-01-02 15:29:00,Lot-A-09,occupied,user_264,2023-01-02 18:49:00
2023-01-02 15:32:00,Lot-A-27,occupied,user_265,2023-01-02 17:45:00
2023-01-02 15:32:00,Lot-A-34,free,user_217,2023-01-02 15:32:00
2023-01-02 15:36:00,Lot-A-49,free,user_238,2023-01-02 15:26:00
2023-01-02 15:36:00,Lot-A-08,occupied,user_266,2023-01-02 16:42:00
2023-01-02 15:38:00,Lot-A-15,occupied,user_267,2023-01-02 17:31:00
2023-01-02 15:41:00,Lot-A-13,free,user_230,2023-01-02 15:41:00
2023-01-02 15:43:00,Lot-A-40,occupied,user_268,2023-01-02 17:28:00
2023-01-02 15:43:00,Lot-A-45,free,user_223,2023-01-02 15:29:00
2023-01-02 15:51:00,Lot-A-29,occupied,user_269,2023-01-02 17:00:00
2023-01-02 15:55:00,Lot-A-42,free,user_255,2023-01-02 15:55:00
2023-01-02 15:58:00,Lot-A-25,free,user_229,2023-01-02 15:58:00
2023-01-02 16:00:00,Lot-A-17,occupied,user_270,2023-01-02 18:05:00
2023-01-02 16:01:00,Lot-A-30,free,user_244,2023-01-02 16:01:00
2023-01-02 16:05:00,Lot-A-26,free,user_252,2023-01-02 16:05:00
2023-01-02 16:08:00,Lot-A-11,occupied,user_271,2023-01-02 19:10:00
2023-01-02 16:14:00,Lot-A-31,occupied,user_272,2023-01-02 19:09:00
2023-01-02 16:16:00,Lot-A-05,free,user_246,2023-01-02 16:16:00
2023-01-02 16:17:00,Lot-A-48,free,user_240,2023-01-02 16:17:00
2023-01-02 16:17:00,Lot-A-47,free,user_245,2023-01-02 16:17:00
2023-01-02 16:17:00,Lot-A-07,free,user_247,2023-01-02 16:02:00
2023-01-02 16:19:00,Lot-A-38,free,user_237,2023-01-02 16:02:00
2023-01-02 16:20:00,Lot-A-05,occupied,user_273,2023-01-02 18:03:00
2023-01-02 16:23:00,Lot-A-21,occupied,user_274,2023-01-02 20:14:00
2023-01-02 16:23:00,Lot-A-43,free,user_259,2023-01-02 16:23:00
2023-01-02 16:31:00,Lot-A-32,occupied,user_275,2023-01-02 19:00:00
2023-01-02 16:34:00,Lot-A-10,free,user_253,2023-01-02 16:34:00
2023-01-02 16:40:00,Lot-A-49,occupied,user_276,2023-01-02 20:00:00
2023-01-02 16:41:00,Lot-A-39,occupied,user_277,2023-01-02 18:49:00
2023-01-02 16:41:00,Lot-A-04,free,user_234,2023-01-02 16:22:00
2023-01-02 16:45:00,Lot-A-26,occupied,user_278,2023-01-02 18:05:00
2023-01-02 16:48:00,Lot-A-02,free,user_258,2023-01-02 16:48:00
2023-01-02 16:50:00,Lot-A-16,occupied,user_279,2023-01-02 20:21:00
2023-01-02 16:51:00,Lot-A-28,occupied,user_280,2023-01-02 20:08:00
2023-01-02 16:57:00,Lot-A-42,occupied,user_281,2023-01-02 20:10:00
2023-01-02 16:58:00,Lot-A-47,occupied,user_282,2023-01-02 20:39:00
2023-01-02 16:59:00,Lot-A-08,free,user_266,2023-01-02 16:42:00
2023-01-02 17:00:00,Lot-A-29,free,user_269,2023-01-02 17:00:00
2023-01-02 17:04:00,Lot-A-07,occupied,user_283,2023-01-02 18:16:00
2023-01-02 17:12:00,Lot-A-18,occupied,user_284,2023-01-02 20:33:00
2023-01-02 17:14:00,Lot-A-01,free,user_250,2023-01-02 16:55:00
2023-01-02 17:19:00,Lot-A-10,occupied,user_285,2023-01-02 18:39:00
2023-01-02 17:24:00,Lot-A-24,free,user_257,2023-01-02 17:24:00
2023-01-02 17:24:00,Lot-A-43,occupied,user_286,2023-01-02 20:16:00
2023-01-02 17:29:00,Lot-A-02,occupied,user_287,2023-01-02 18:44:00
2023-01-02 17:31:00,Lot-A-15,free,user_267,2023-01-02 17:31:00
2023-01-02 17:32:00,Lot-A-41,occupied,user_288,2023-01-02 18:52:00
2023-01-02 17:33:00,Lot-A-37,free,user_242,2023-01-02 17:33:00
2023-01-02 17:35:00,Lot-A-40,free,user_268,2023-01-02 17:28:00
2023-01-02 17:36:00,Lot-A-40,occupied,user_289,2023-01-02 19:59:00
2023-01-02 17:39:00,Lot-A-33,free,user_254,2023-01-02 17:39:00
2023-01-02 17:44:00,Lot-A-12,free,user_249,2023-01-02 17:44:00
2023-01-02 17:45:00,Lot-A-27,free,user_265,2023-01-02 17:45:00
2023-01-02 17:45:00,Lot-A-12,occupied,user_290,2023-01-02 20:32:00
2023-01-02 17:48:00,Lot-A-36,free,user_256,2023-01-02 17:48:00
2023-01-02 17:52:00,Lot-A-13,occupied,user_291,2023-01-02 20:13:00
2023-01-02 17:58:00,Lot-A-06,free,user_263,2023-01-02 17:58:00
2023-01-02 18:00:00,Lot-A-36,occupied,user_292,2023-01-02 21:38:00
2023-01-02 18:03:00,Lot-A-05,free,user_273,2023-01-02 18:03:00
2023-01-02 18:05:00,Lot-A-22,free,user_248,2023-01-02 17:53:00
2023-01-02 18:05:00,Lot-A-17,free,user_270,2023-01-02 18:05:00
2023-01-02 18:05:00,Lot-A-24,occupied,user_293,2023-01-02 19:53:00
2023-01-02 18:05:00,Lot-A-26,free,user_278,2023-01-02 18:05:00
2023-01-02 18:07:00,Lot-A-45,occupied,user_294,2023-01-02 19:40:00
2023-01-02 18:08:00,Lot-A-23,free,user_260,2023-01-02 18:08:00
2023-01-02 18:09:00,Lot-A-50,free,user_251,2023-01-02 18:09:00
2023-01-02 18:14:00,Lot-A-14,occupied,user_295,2023-01-02 20:08:00
2023-01-02 18:16:00,Lot-A-07,free,user_283,2023-01-02 18:16:00
2023-01-02 18:20:00,Lot-A-17,occupied,user_296,2023-01-02 21:33:00
2023-01-02 18:25:00,Lot-A-30,occupied,user_297,2023-01-02 22:10:00
2023-01-02 18:26:00,Lot-A-46,free,user_261,2023-01-02 18:00:00
2023-01-02 18:30:00,Lot-A-06,occupied,user_298,2023-01-02 20:01:00
2023-01-02 18:39:00,Lot-A-10,free,user_285,2023-01-02 18:39:00
2023-01-02 18:39:00,Lot-A-01,occupied,user_299,2023-01-02 21:50:00
2023-01-02 18:42:00,Lot-A-29,occupied,user_300,2023-01-02 20:23:00
2023-01-02 18:44:00,Lot-A-02,free,user_287,2023-01-02 18:44:00
2023-01-02 18:49:00,Lot-A-39,free,user_277,2023-01-02 18:49:00
2023-01-02 18:49:00,Lot-A-09,free,user_264,2023-01-02 18:49:00
2023-01-02 18:51:00,Lot-A-19,occupied,user_301,2023-01-02 21:36:00
2023-01-02 18:52:00,Lot-A-41,free,user_288,2023-01-02 18:52:00
2023-01-02 18:54:00,Lot-A-44,free,user_262,2023-01-02 18:54:00
2023-01-02 18:57:00,Lot-A-10,occupied,user_302,2023-01-02 21:44:00
2023-01-02 19:00:00,Lot-A-32,free,user_275,2023-01-02 19:00:00
2023-01-02 19:03:00,Lot-A-33,occupied,user_303,2023-01-02 20:31:00
2023-01-02 19:09:00,Lot-A-31,free,user_272,2023-01-02 19:09:00
2023-01-02 19:10:00,Lot-A-11,free,user_271,2023-01-02 19:10:00
2023-01-02 19:11:00,Lot-A-25,occupied,user_304,2023-01-02 22:42:00
2023-01-02 19:20:00,Lot-A-27,occupied,user_305,2023-01-02 22:42:00
2023-01-02 19:24:00,Lot-A-05,occupied,user_306,2023-01-02 23:12:00
2023-01-02 19:25:00,Lot-A-35,occupied,user_307,2023-01-02 22:54:00
2023-01-02 19:29:00,Lot-A-20,occupied,user_308,2023-01-02 21:58:00
2023-01-02 19:34:00,Lot-A-03,occupied,user_309,2023-01-02 21:04:00
2023-01-02 19:37:00,Lot-A-07,occupied,user_310,2023-01-02 21:23:00
2023-01-02 19:40:00,Lot-A-45,free,user_294,2023-01-02 19:40:00
2023-01-02 19:41:00,Lot-A-48,occupied,user_311,2023-01-02 23:09:00
2023-01-02 19:50:00,Lot-A-02,occupied,user_312,2023-01-02 23:42:00
2023-01-02 19:53:00,Lot-A-24,free,user_293,2023-01-02 19:53:00
2023-01-02 19:59:00,Lot-A-41,occupied,user_313,2023-01-02 22:07:00
2023-01-02 19:59:00,Lot-A-40,free,user_289,2023-01-02 19:59:00
2023-01-02 20:00:00,Lot-A-49,free,user_276,2023-01-02 20:00:00
2023-01-02 20:01:00,Lot-A-32,occupied,user_314,2023-01-02 21:46:00
2023-01-02 20:05:00,Lot-A-15,occupied,user_315,2023-01-02 21:12:00
2023-01-02 20:06:00,Lot-A-06,free,user_298,2023-01-02 20:01:00
2023-01-02 20:06:00,Lot-A-23,occupied,user_316,2023-01-02 23:39:00
2023-01-02 20:08:00,Lot-A-14,free,user_295,2023-01-02 20:08:00
2023-01-02 20:08:00,Lot-A-28,free,user_280,2023-01-02 20:08:00
2023-01-02 20:10:00,Lot-A-42,free,user_281,2023-01-02 20:10:00
2023-01-02 20:13:00,Lot-A-13,free,user_291,2023-01-02 20:13:00
2023-01-02 20:14:00,Lot-A-21,free,user_274,2023-01-02 20:14:00
2023-01-02 20:15:00,Lot-A-50,occupied,user_317,2023-01-02 22:17:00
2023-01-02 20:16:00,Lot-A-43,free,user_286,2023-01-02 20:16:00
2023-01-02 20:18:00,Lot-A-46,occupied,user_318,2023-01-02 23:01:00
2023-01-02 20:21:00,Lot-A-16,free,user_279,2023-01-02 20:21:00
2023-01-02 20:23:00,Lot-A-22,occupied,user_319,2023-01-02 22:01:00
2023-01-02 20:23:00,Lot-A-29,free,user_300,2023-01-02 20:23:00
2023-01-02 20:27:00,Lot-A-42,occupied,user_320,2023-01-02 23:26:00
2023-01-02 20:31:00,Lot-A-33,free,user_303,2023-01-02 20:31:00
2023-01-02 20:32:00,Lot-A-12,free,user_290,2023-01-02 20:32:00
2023-01-02 20:35:00,Lot-A-45,occupied,user_321,2023-01-02 21:50:00
2023-01-02 20:43:00,Lot-A-33,occupied,user_322,2023-01-02 22:10:00
2023-01-02 20:48:00,Lot-A-47,free,user_282,2023-01-02 20:39:00
2023-01-02 20:51:00,Lot-A-13,occupied,user_323,2023-01-03 00:18:00
2023-01-02 20:58:00,Lot-A-39,occupied,user_324,2023-01-02 23:19:00
2023-01-02 21:01:00,Lot-A-18,free,user_284,2023-01-02 20:33:00
2023-01-02 21:02:00,Lot-A-11,occupied,user_325,2023-01-03 00:56:00
2023-01-02 21:12:00,Lot-A-15,free,user_315,2023-01-02 21:12:00
2023-01-02 21:23:00,Lot-A-07,free,user_310,2023-01-02 21:23:00
2023-01-02 21:30:00,Lot-A-03,free,user_309,2023-01-02 21:04:00
2023-01-02 21:33:00,Lot-A-17,free,user_296,2023-01-02 21:33:00
2023-01-02 21:36:00,Lot-A-19,free,user_301,2023-01-02 21:36:00
2023-01-02 21:38:00,Lot-A-36,free,user_292,2023-01-02 21:38:00
2023-01-02 21:44:00,Lot-A-10,free,user_302,2023-01-02 21:44:00
2023-01-02 21:46:00,Lot-A-32,free,user_314,2023-01-02 21:46:00
2023-01-02 21:50:00,Lot-A-45,free,user_321,2023-01-02 21:50:00
2023-01-02 21:51:00,Lot-A-18,occupied,user_326,2023-01-03 00:29:00
2023-01-02 21:58:00,Lot-A-20,free,user_308,2023-01-02 21:58:00
2023-01-02 22:01:00,Lot-A-01,free,user_299,2023-01-02 21:50:00
2023-01-02 22:01:00,Lot-A-22,free,user_319,2023-01-02 22:01:00
2023-01-02 22:07:00,Lot-A-41,free,user_313,2023-01-02 22:07:00
2023-01-02 22:10:00,Lot-A-30,free,user_297,2023-01-02 22:10:00
2023-01-02 22:10:00,Lot-A-33,free,user_322,2023-01-02 22:10:00
2023-01-02 22:17:00,Lot-A-50,free,user_317,2023-01-02 22:17:00
2023-01-02 22:42:00,Lot-A-25,free,user_304,2023-01-02 22:42:00
2023-01-02 22:45:00,Lot-A-36,occupied,user_327,2023-01-03 00:33:00
2023-01-02 22:54:00,Lot-A-35,free,user_307,2023-01-02 22:54:00
2023-01-02 23:01:00,Lot-A-46,free,user_318,2023-01-02 23:01:00
2023-01-02 23:09:00,Lot-A-27,free,user_305,2023-01-02 22:42:00
2023-01-02 23:09:00,Lot-A-48,free,user_311,2023-01-02 23:09:00
2023-01-02 23:12:00,Lot-A-05,free,user_306,2023-01-02 23:12:00
2023-01-02 23:19:00,Lot-A-39,free,user_324,2023-01-02 23:19:00
2023-01-02 23:26:00,Lot-A-42,free,user_320,2023-01-02 23:26:00
2023-01-02 23:29:00,Lot-A-32,occupied,user_328,2023-01-03 03:21:00
2023-01-02 23:39:00,Lot-A-23,free,user_316,2023-01-02 23:39:00
2023-01-02 23:49:00,Lot-A-02,free,user_312,2023-01-02 23:42:00
2023-01-03 00:19:00,Lot-A-48,occupied,user_329,2023-01-03 02:03:00
2023-01-03 00:23:00,Lot-A-13,free,user_323,2023-01-03 00:18:00
2023-01-03 00:33:00,Lot-A-36,free,user_327,2023-01-03 00:33:00
2023-01-03 00:49:00,Lot-A-18,free,user_326,2023-01-03 00:29:00
2023-01-03 00:56:00,Lot-A-11,free,user_325,2023-01-03 00:56:00
2023-01-03 01:17:00,Lot-A-06,occupied,user_330,2023-01-03 02:26:00
2023-01-03 01:58:00,Lot-A-03,occupied,user_331,2023-01-03 05:56:00
2023-01-03 02:03:00,Lot-A-48,free,user_329,2023-01-03 02:03:00
2023-01-03 02:26:00,Lot-A-06,free,user_330,2023-01-03 02:26:00
2023-01-03 02:39:00,Lot-A-10,occupied,user_332,2023-01-03 06:23:00
2023-01-03 03:21:00,Lot-A-32,free,user_328,2023-01-03 03:21:00
2023-01-03 03:25:00,Lot-A-47,occupied,user_333,2023-01-03 07:19:00
2023-01-03 04:18:00,Lot-A-14,occupied,user_334,2023-01-03 06:14:00
2023-01-03 05:06:00,Lot-A-07,occupied,user_335,2023-01-03 06:55:00
2023-01-03 05:50:00,Lot-A-21,occupied,user_336,2023-01-03 07:59:00
2023-01-03 05:56:00,Lot-A-03,free,user_331,2023-01-03 05:56:00
2023-01-03 06:14:00,Lot-A-14,free,user_334,2023-01-03 06:14:00
2023-01-03 06:23:00,Lot-A-10,free,user_332,2023-01-03 06:23:00
2023-01-03 06:41:00,Lot-A-20,occupied,user_337,2023-01-03 10:38:00
2023-01-03 06:55:00,Lot-A-07,free,user_335,2023-01-03 06:55:00
2023-01-03 07:19:00,Lot-A-47,free,user_333,2023-01-03 07:19:00
2023-01-03 07:30:00,Lot-A-29,occupied,user_338,2023-01-03 08:43:00
2023-01-03 07:59:00,Lot-A-21,free,user_336,2023-01-03 07:59:00
2023-01-03 08:24:00,Lot-A-40,occupied,user_339,2023-01-03 12:22:00
2023-01-03 08:27:00,Lot-A-48,occupied,user_340,2023-01-03 10:45:00
2023-01-03 08:28:00,Lot-A-12,occupied,user_341,2023-01-03 11:30:00
2023-01-03 08:34:00,Lot-A-30,occupied,user_342,2023-01-03 12:26:00
2023-01-03 08:43:00,Lot-A-25,occupied,user_343,2023-01-03 11:39:00
2023-01-03 08:43:00,Lot-A-29,free,user_338,2023-01-03 08:43:00
